time,cur_price,exe_quantity,short_lvl1_price,short_lvl1_quantity,long_lvl1_price,long_lvl1_quantity,long_or_short,All_short_quantity,All_long_quantity
[09:11:16-871090],11900,1,11900.0,5.0,11899.0,74.0,1,1107.0,1612.0
[09:11:29-687573],11900,32,11901.0,56.0,11900.0,18.0,2,1132.0,1553.0
[09:11:29-692874],11900,1,11901.0,54.0,11900.0,17.0,1,1130.0,1562.0
[09:11:31-819554],11900,17,11900.0,33.0,11899.0,42.0,1,1165.0,1550.0
[09:11:32-564095],11900,5,11900.0,29.0,11899.0,34.0,2,1161.0,1544.0
[09:12:01-119460],11899,4,11900.0,30.0,11899.0,28.0,1,1146.0,1598.0
[09:12:01-236569],11900,30,11901.0,67.0,11900.0,20.0,2,1116.0,1618.0
[09:12:15-221979],11901,2,11901.0,56.0,11900.0,36.0,2,1126.0,1687.0
[09:12:19-418625],11901,2,11901.0,54.0,11900.0,36.0,2,1124.0,1687.0
[09:12:20-234236],11901,2,11901.0,52.0,11900.0,39.0,2,1122.0,1690.0
[09:12:41-975521],11901,47,11902.0,119.0,11901.0,3.0,2,1059.0,1687.0
[09:12:41-978107],11901,3,11902.0,119.0,11901.0,1.0,1,1059.0,1692.0
[09:12:41-984447],11901,1,11901.0,4.0,11900.0,42.0,1,1056.0,1693.0
[09:12:41-986693],11901,4,,,,,2,,
[09:12:52-416693],11901,8,11901.0,2.0,11900.0,47.0,1,1080.0,1704.0
[09:12:52-537646],11901,2,11902.0,123.0,11900.0,45.0,2,1078.0,1704.0
[09:12:54-706146],11901,1,11901.0,4.0,11900.0,47.0,1,1082.0,1704.0
[09:12:54-707811],11901,4,,,,,2,,
[09:13:01-138027],11901,4,11902.0,72.0,11901.0,37.0,1,1029.0,1749.0
[09:13:06-662982],11901,20,11902.0,174.0,11901.0,6.0,1,1131.0,1718.0
[09:13:06-664753],11901,6,11902.0,174.0,11900.0,53.0,1,1131.0,1712.0
[09:13:14-963687],11901,8,11901.0,2.0,11900.0,65.0,1,1092.0,1726.0
[09:13:14-965388],11901,1,11901.0,1.0,11900.0,65.0,2,1091.0,1726.0
[09:13:14-967761],11901,1,,,,,2,,
[09:13:21-428091],11901,20,11902.0,56.0,11901.0,3.0,1,1075.0,1716.0
[09:13:21-434320],11901,3,11902.0,64.0,11901.0,1.0,1,1083.0,1712.0
[09:13:24-599419],11901,10,11902.0,65.0,11900.0,46.0,2,1082.0,1707.0
[09:13:27-052715],11901,5,11901.0,45.0,11900.0,53.0,1,1127.0,1714.0
[09:13:33-304678],11900,35,11901.0,55.0,11899.0,66.0,1,1141.0,1661.0
[09:13:33-691363],11900,5,11900.0,12.0,11899.0,44.0,2,1159.0,1641.0
[09:13:35-320547],11900,5,11900.0,11.0,11899.0,34.0,2,1162.0,1631.0
[09:13:36-755664],11900,11,11901.0,68.0,11899.0,34.0,2,1151.0,1631.0
[09:13:46-347985],11900,1,11900.0,20.0,11899.0,37.0,2,1145.0,1634.0
[09:13:46-353872],11900,5,11900.0,11.0,11899.0,37.0,2,1134.0,1634.0
[09:13:47-430800],11900,11,11901.0,85.0,11899.0,42.0,2,1123.0,1639.0
[09:13:47-436110],11900,2,,,,,2,,
[09:13:47-449095],11900,2,11900.0,6.0,11899.0,44.0,2,1130.0,1641.0
[09:13:47-452660],11900,4,11901.0,84.0,11900.0,6.0,2,1124.0,1645.0
[09:13:48-506475],11900,3,11901.0,86.0,11900.0,2.0,2,1124.0,1641.0
[09:13:48-509160],11900,2,11901.0,84.0,11899.0,44.0,1,1122.0,1641.0
[09:13:48-512979],11900,2,11901.0,84.0,11900.0,2.0,2,1122.0,1641.0
[09:13:48-521601],11900,2,11901.0,83.0,11900.0,2.0,2,1121.0,1642.0
[09:13:48-595677],11900,1,11901.0,82.0,11900.0,1.0,2,1120.0,1641.0
[09:13:48-951580],11900,5,11901.0,82.0,11899.0,45.0,1,1120.0,1642.0
[09:13:49-209131],11900,2,11901.0,82.0,11899.0,43.0,1,1115.0,1640.0
[09:14:01-165856],11900,4,11901.0,50.0,11900.0,45.0,1,1085.0,1685.0
[09:14:25-122009],11901,1,11901.0,49.0,11900.0,58.0,2,1044.0,1748.0
[09:15:01-179422],11900,4,11901.0,50.0,11900.0,40.0,1,1019.0,1626.0
[09:15:01-195601],11900,1,11901.0,50.0,11900.0,40.0,1,1019.0,1626.0
[09:15:01-364297],11901,30,11901.0,20.0,11900.0,40.0,2,989.0,1626.0
[09:16:01-230102],11900,4,11901.0,50.0,11900.0,41.0,1,1018.0,1642.0
[09:16:08-685552],11900,4,11901.0,51.0,11900.0,37.0,1,1019.0,1638.0
[09:16:08-692828],11900,1,11901.0,55.0,11900.0,36.0,1,1023.0,1637.0
[09:16:08-694083],11900,1,11901.0,55.0,11900.0,35.0,1,1023.0,1636.0
[09:16:08-695197],11900,1,11901.0,55.0,11900.0,34.0,1,1023.0,1635.0
[09:16:08-697810],11900,1,11901.0,51.0,11900.0,33.0,1,1019.0,1634.0
[09:16:08-699050],11900,1,11901.0,51.0,11900.0,32.0,1,1019.0,1633.0
[09:16:08-700502],11900,1,11901.0,51.0,11900.0,31.0,1,1019.0,1632.0
[09:16:45-886215],11901,1,11901.0,49.0,11900.0,41.0,2,1178.0,1542.0
[09:17:01-248359],11900,4,11901.0,59.0,11900.0,37.0,1,1199.0,1538.0
[09:17:04-227678],11900,37,11900.0,50.0,11899.0,90.0,1,1249.0,1501.0
[09:17:04-544282],11900,1,11900.0,49.0,11899.0,83.0,2,1250.0,1494.0
[09:17:05-399942],11900,1,11900.0,48.0,11899.0,83.0,2,1246.0,1496.0
[09:17:08-841937],11899,33,11900.0,63.0,11899.0,38.0,1,1260.0,1501.0
[09:17:08-843700],11899,1,11900.0,68.0,11899.0,37.0,1,1265.0,1500.0
[09:17:08-844725],11899,1,11900.0,68.0,11899.0,36.0,1,1265.0,1499.0
[09:17:08-846079],11899,1,11900.0,68.0,11899.0,35.0,1,1265.0,1498.0
[09:17:10-175176],11899,30,11900.0,69.0,11899.0,5.0,1,1266.0,1468.0
[09:17:10-176545],11899,1,11900.0,69.0,11899.0,4.0,1,1266.0,1467.0
[09:17:10-176820],11899,4,,,,,1,,
[09:17:10-538683],11899,2,11900.0,71.0,11899.0,3.0,2,1308.0,1466.0
[09:17:10-668957],11899,3,11900.0,64.0,11898.0,117.0,1,1301.0,1463.0
[09:17:12-942124],11899,1,11899.0,11.0,11898.0,117.0,2,1385.0,1463.0
[09:17:13-493694],11898,1,11899.0,21.0,11898.0,116.0,1,1395.0,1462.0
[09:17:16-558398],11898,100,11899.0,21.0,11898.0,16.0,1,1435.0,1362.0
[09:17:16-566375],11898,1,11899.0,34.0,11898.0,15.0,1,1448.0,1361.0
[09:17:16-567590],11898,4,11899.0,34.0,11898.0,11.0,1,1448.0,1357.0
[09:17:19-038061],11898,13,11899.0,21.0,11898.0,25.0,1,1422.0,1383.0
[09:17:19-644533],11898,20,11899.0,26.0,11898.0,5.0,1,1427.0,1363.0
[09:17:19-657581],11898,5,11899.0,31.0,11897.0,65.0,1,1432.0,1356.0
[09:17:19-664468],11898,1,11899.0,37.0,11898.0,4.0,2,1438.0,1364.0
[09:17:19-734534],11898,4,11899.0,37.0,11897.0,53.0,1,1438.0,1344.0
[09:17:20-360617],11898,5,11898.0,5.0,11897.0,54.0,1,1443.0,1333.0
[09:17:20-364871],11898,2,11898.0,3.0,11897.0,57.0,2,1443.0,1336.0
[09:17:20-366203],11898,2,11898.0,1.0,11897.0,57.0,2,1441.0,1336.0
[09:17:20-367419],11898,1,11899.0,39.0,11897.0,57.0,2,1440.0,1336.0
[09:17:23-053251],11898,1,11898.0,60.0,11897.0,32.0,2,1349.0,1313.0
[09:17:38-127994],11897,8,11898.0,74.0,11897.0,26.0,1,1357.0,1312.0
[09:17:38-877829],11897,3,11898.0,71.0,11897.0,27.0,1,1354.0,1353.0
[09:17:40-434000],11898,1,11898.0,70.0,11897.0,24.0,2,1353.0,1350.0
[09:17:46-838184],11897,2,11898.0,73.0,11897.0,39.0,1,1374.0,1405.0
[09:17:47-616477],11897,3,11898.0,72.0,11897.0,36.0,1,1373.0,1402.0
[09:17:49-862329],11897,20,11898.0,72.0,11897.0,16.0,1,1393.0,1382.0
[09:17:54-642251],11898,2,11898.0,70.0,11897.0,74.0,2,1391.0,1440.0
[09:17:58-057116],11898,1,11898.0,71.0,11897.0,74.0,2,1392.0,1440.0
[09:18:01-772179],11897,4,11898.0,72.0,11897.0,71.0,1,1395.0,1437.0
[09:18:11-074663],11897,20,11898.0,72.0,11897.0,43.0,1,1353.0,1409.0
[09:18:11-631779],11897,43,11897.0,7.0,11896.0,131.0,1,1360.0,1366.0
[09:18:11-634508],11897,1,11897.0,6.0,11896.0,129.0,2,1354.0,1364.0
[09:18:11-640721],11897,1,11897.0,6.0,11896.0,127.0,2,1363.0,1362.0
[09:18:11-642003],11897,1,11897.0,5.0,11896.0,127.0,2,1362.0,1362.0
[09:18:11-643073],11897,1,11897.0,4.0,11896.0,127.0,2,1361.0,1362.0
[09:18:11-644417],11897,1,11897.0,3.0,11896.0,127.0,2,1360.0,1362.0
[09:18:11-645693],11897,1,11897.0,2.0,11896.0,127.0,2,1359.0,1362.0
[09:18:11-646866],11897,1,11897.0,1.0,11896.0,127.0,2,1358.0,1362.0
[09:18:11-648356],11897,1,11898.0,81.0,11896.0,127.0,2,1357.0,1362.0
[09:18:12-061977],11897,1,11898.0,71.0,11897.0,15.0,1,1347.0,1379.0
[09:18:12-474387],11897,5,11898.0,71.0,11897.0,9.0,1,1347.0,1373.0
[09:18:12-952898],11897,1,11898.0,71.0,11897.0,18.0,1,1430.0,1382.0
[09:18:13-031531],11897,10,11898.0,71.0,11896.0,129.0,1,1430.0,1364.0
[09:18:13-650839],11897,1,,,,,2,,
[09:18:16-494189],11897,1,11898.0,71.0,11896.0,129.0,1,1480.0,1364.0
[09:18:33-475939],11897,5,11898.0,22.0,11897.0,44.0,1,1535.0,1405.0
[09:18:33-847061],11898,20,11898.0,2.0,11897.0,74.0,2,1515.0,1435.0
[09:18:33-857805],11898,2,,,,,2,,
[09:18:37-379899],11898,4,11898.0,46.0,11897.0,76.0,1,1560.0,1435.0
[09:18:37-544934],11898,1,11898.0,45.0,11897.0,74.0,2,1593.0,1435.0
[09:18:38-984494],11898,1,11898.0,44.0,11897.0,72.0,2,1592.0,1433.0
[09:18:39-197963],11898,44,11899.0,127.0,11898.0,6.0,2,1548.0,1439.0
[09:18:44-940175],11899,1,11899.0,126.0,11898.0,29.0,2,1527.0,1523.0
[09:18:46-000917],11898,19,11898.0,25.0,11897.0,85.0,1,1553.0,1494.0
[09:18:46-810922],11898,25,11899.0,127.0,11898.0,7.0,2,1528.0,1500.0
[09:18:48-441746],11898,10,11899.0,127.0,11898.0,7.0,1,1568.0,1533.0
[09:18:52-155778],11898,7,11898.0,2.0,11897.0,117.0,1,1560.0,1526.0
[09:18:52-157282],11898,2,,,,,2,,
[09:18:52-553072],11898,5,11898.0,15.0,11897.0,114.0,2,1573.0,1525.0
[09:18:53-598687],11898,1,11898.0,15.0,11897.0,114.0,2,1573.0,1525.0
[09:18:56-547710],11898,10,11898.0,8.0,11897.0,114.0,2,1565.0,1544.0
[09:18:57-185490],11898,1,11898.0,9.0,11897.0,114.0,2,1566.0,1565.0
[09:18:57-363883],11898,1,11898.0,8.0,11897.0,114.0,2,1565.0,1565.0
[09:18:58-016787],11898,4,11898.0,4.0,11897.0,114.0,2,1561.0,1565.0
[09:18:58-018671],11898,4,11899.0,126.0,11897.0,114.0,2,1557.0,1565.0
[09:18:59-668888],11899,1,11899.0,126.0,11898.0,14.0,2,1557.0,1588.0
[09:19:00-358617],11897,4,11899.0,126.0,11897.0,118.0,1,1557.0,1569.0
[09:19:01-466369],11898,6,11899.0,126.0,11898.0,3.0,2,1557.0,1572.0
[09:19:04-687208],11898,10,11899.0,126.0,11897.0,138.0,1,1567.0,1587.0
[09:19:04-853053],11898,1,,,,,1,,
[09:19:05-989173],11898,10,11899.0,126.0,11898.0,10.0,2,1567.0,1605.0
[09:19:07-894505],11899,2,11899.0,19.0,11898.0,31.0,2,1464.0,1626.0
[09:19:18-078025],11899,2,11899.0,9.0,11898.0,45.0,2,1513.0,1650.0
[09:19:29-456236],11899,10,11899.0,16.0,11898.0,45.0,2,1544.0,1650.0
[09:19:31-620844],11899,1,11899.0,16.0,11898.0,45.0,2,1542.0,1650.0
[09:20:00-520073],11898,1,11899.0,16.0,11898.0,54.0,1,1542.0,1590.0
[09:20:00-553688],11898,4,11899.0,16.0,11898.0,50.0,1,1542.0,1586.0
[09:20:09-227794],11898,10,11899.0,36.0,11898.0,23.0,1,1562.0,1559.0
[09:20:11-435427],11898,23,11898.0,1.0,11897.0,72.0,1,1563.0,1536.0
[09:20:11-787666],11898,1,11899.0,36.0,11898.0,4.0,2,1562.0,1545.0
[09:20:11-910210],11898,1,11899.0,36.0,11898.0,3.0,1,1562.0,1546.0
[09:20:13-492732],11898,2,11899.0,36.0,11897.0,75.0,1,1567.0,1539.0
[09:20:14-478643],11898,2,11899.0,36.0,11898.0,3.0,2,1567.0,1544.0
[09:20:14-789138],11898,3,11898.0,2.0,11897.0,77.0,1,1569.0,1543.0
[09:20:15-602250],11898,2,11899.0,36.0,11898.0,3.0,2,1567.0,1568.0
[09:20:19-971407],11898,4,11899.0,38.0,11898.0,1.0,2,1569.0,1559.0
[09:20:21-566654],11898,2,11899.0,38.0,11898.0,2.0,1,1619.0,1556.0
[09:20:27-522497],11898,2,11899.0,38.0,11898.0,2.0,1,1619.0,1556.0
[09:20:29-919924],11898,1,11899.0,38.0,11898.0,1.0,1,1619.0,1555.0
[09:20:30-021312],11898,1,11899.0,38.0,11897.0,66.0,1,1619.0,1554.0
[09:20:42-106058],11898,2,11899.0,38.0,11897.0,57.0,1,1619.0,1545.0
[09:20:52-105199],11898,5,11899.0,38.0,11898.0,1.0,1,1619.0,1556.0
[09:21:00-411205],11898,4,11899.0,36.0,11898.0,7.0,1,1617.0,1562.0
[09:21:00-539678],11898,7,11898.0,13.0,11897.0,67.0,1,1630.0,1555.0
[09:21:00-846770],11898,10,11898.0,3.0,11897.0,65.0,2,1622.0,1553.0
[09:21:01-089224],11898,3,11899.0,36.0,11898.0,7.0,2,1617.0,1562.0
[09:21:18-430775],11898,13,11898.0,1.0,11897.0,62.0,1,1631.0,1550.0
[09:21:18-783673],11898,1,11899.0,42.0,11898.0,4.0,2,1632.0,1552.0
[09:21:19-840551],11898,9,11899.0,40.0,11898.0,1.0,1,1630.0,1551.0
[09:21:19-873445],11898,1,11898.0,7.0,11897.0,62.0,1,1642.0,1550.0
[09:21:21-036623],11898,2,11898.0,9.0,11897.0,55.0,2,1644.0,1545.0
[09:21:21-037214],11898,6,11898.0,3.0,11897.0,55.0,2,1638.0,1545.0
[09:21:21-038536],11898,3,11899.0,47.0,11898.0,6.0,2,1635.0,1551.0
[09:21:21-072068],11898,2,,,,,2,,
[09:21:24-974374],11898,1,11899.0,45.0,11898.0,2.0,1,1635.0,1555.0
[09:21:29-230764],11898,1,11899.0,64.0,11898.0,1.0,1,1655.0,1562.0
[09:21:29-325157],11898,1,11898.0,1.0,11897.0,67.0,1,1656.0,1561.0
[09:21:29-683564],11898,5,11898.0,4.0,11897.0,59.0,2,1661.0,1553.0
[09:21:44-065681],11898,10,11898.0,2.0,11897.0,57.0,2,1622.0,1553.0
[09:21:44-422036],11898,5,11898.0,11.0,11897.0,57.0,2,1629.0,1553.0
[09:21:45-342178],11898,1,11898.0,7.0,11897.0,57.0,2,1627.0,1553.0
[09:22:00-428476],11897,4,11898.0,12.0,11897.0,53.0,1,1628.0,1549.0
[09:22:01-353680],11897,1,11898.0,21.0,11897.0,47.0,1,1638.0,1543.0
[09:22:14-269832],11897,10,11898.0,23.0,11897.0,39.0,1,1645.0,1535.0
[09:22:16-224498],11897,3,11898.0,23.0,11897.0,36.0,1,1646.0,1532.0
[09:23:00-243414],11897,10,11898.0,25.0,11897.0,30.0,1,1638.0,1527.0
[09:23:00-446367],11897,4,11898.0,25.0,11897.0,23.0,1,1638.0,1520.0
[09:23:03-905706],11897,10,11898.0,25.0,11897.0,13.0,1,1639.0,1510.0
[09:23:03-907459],11897,1,11898.0,25.0,11897.0,12.0,1,1639.0,1509.0
[09:23:03-934484],11897,1,11898.0,43.0,11897.0,11.0,1,1657.0,1506.0
[09:23:03-934785],11897,2,11898.0,43.0,11897.0,9.0,1,1657.0,1504.0
[09:23:03-936292],11897,6,11898.0,43.0,11897.0,3.0,1,1657.0,1498.0
[09:23:03-937649],11897,1,11898.0,43.0,11897.0,2.0,1,1657.0,1497.0
[09:23:03-939039],11897,1,11898.0,43.0,11897.0,1.0,1,1657.0,1496.0
[09:23:03-940546],11897,1,11898.0,43.0,11896.0,137.0,1,1657.0,1495.0
[09:23:04-297686],11897,2,11898.0,41.0,11897.0,3.0,2,1672.0,1500.0
[09:23:04-730703],11897,1,11898.0,41.0,11897.0,2.0,1,1672.0,1501.0
[09:23:05-296612],11897,2,11897.0,7.0,11896.0,139.0,1,1680.0,1497.0
[09:23:05-392081],11897,7,11898.0,41.0,11897.0,13.0,2,1673.0,1508.0
[09:23:05-402144],11897,13,11897.0,7.0,11896.0,139.0,1,1680.0,1497.0
[09:23:07-300705],11897,10,11897.0,22.0,11896.0,137.0,2,1686.0,1497.0
[09:23:07-971206],11896,1,11897.0,34.0,11896.0,136.0,1,1698.0,1496.0
[09:23:10-022393],11896,50,11897.0,34.0,11896.0,47.0,1,1699.0,1407.0
[09:23:10-257978],11896,47,11896.0,3.0,11895.0,147.0,1,1718.0,1360.0
[09:23:10-428785],11896,1,11896.0,10.0,11895.0,123.0,2,1689.0,1356.0
[09:23:10-613426],11896,5,11896.0,5.0,11895.0,123.0,2,1685.0,1356.0
[09:23:10-614860],11896,1,11896.0,4.0,11895.0,123.0,2,1684.0,1356.0
[09:23:10-616477],11896,4,11897.0,50.0,11896.0,2.0,2,1678.0,1358.0
[09:23:11-061492],11896,10,11896.0,2.0,11895.0,123.0,2,1687.0,1356.0
[09:23:11-284678],11895,1,11896.0,9.0,11895.0,122.0,1,1697.0,1355.0
[09:23:11-348689],11895,30,11896.0,11.0,11895.0,92.0,1,1701.0,1325.0
[09:23:12-163405],11896,10,11896.0,21.0,11895.0,92.0,2,1702.0,1325.0
[09:23:18-082493],11896,20,11896.0,11.0,11895.0,74.0,2,1731.0,1325.0
[09:23:19-391968],11896,10,11896.0,2.0,11895.0,74.0,2,1712.0,1325.0
[09:23:19-397148],11896,1,11896.0,8.0,11895.0,83.0,2,1716.0,1334.0
[09:23:19-398339],11896,1,11896.0,7.0,11895.0,83.0,2,1715.0,1334.0
[09:23:19-402071],11896,1,11896.0,6.0,11895.0,74.0,2,1714.0,1325.0
[09:23:19-759441],11896,6,11897.0,47.0,11896.0,4.0,2,1751.0,1336.0
[09:23:19-762321],11896,4,11897.0,47.0,11895.0,85.0,1,1751.0,1336.0
[09:23:19-774696],11896,5,11897.0,47.0,11895.0,75.0,2,1746.0,1326.0
[09:23:25-079661],11896,10,11896.0,6.0,11895.0,83.0,2,1754.0,1325.0
[09:23:25-303328],11896,6,11897.0,53.0,11896.0,4.0,2,1746.0,1329.0
[09:23:25-307199],11896,4,11897.0,53.0,11895.0,88.0,1,1746.0,1330.0
[09:23:26-494404],11896,5,11897.0,53.0,11896.0,5.0,2,1748.0,1330.0
[09:23:26-497105],11896,1,11897.0,53.0,11896.0,4.0,1,1748.0,1335.0
[09:23:26-499666],11896,3,11897.0,53.0,11896.0,1.0,1,1748.0,1332.0
[09:23:26-500920],11896,1,11897.0,53.0,11895.0,80.0,1,1748.0,1331.0
[09:23:26-562645],11896,2,11897.0,53.0,11896.0,8.0,2,1748.0,1333.0
[09:23:29-582183],11896,8,11897.0,53.0,11895.0,77.0,1,1798.0,1356.0
[09:23:37-677856],11896,10,11896.0,84.0,11895.0,83.0,2,1829.0,1395.0
[09:23:51-161319],11896,10,11896.0,85.0,11895.0,74.0,2,1879.0,1395.0
[09:23:51-567688],11895,8,11896.0,85.0,11895.0,88.0,1,1879.0,1409.0
[09:24:00-463992],11895,4,11896.0,141.0,11895.0,104.0,1,1947.0,1425.0
[09:24:02-182142],11895,20,11896.0,141.0,11895.0,84.0,1,1947.0,1405.0
[09:24:14-617490],11895,20,11896.0,141.0,11895.0,64.0,1,1949.0,1405.0
[09:24:19-598591],11895,1,11896.0,141.0,11895.0,63.0,1,1954.0,1424.0
[09:24:23-579291],11895,5,11896.0,141.0,11895.0,58.0,1,1954.0,1419.0
[09:24:25-276428],11895,1,11896.0,141.0,11895.0,59.0,1,1954.0,1418.0
[09:24:25-277575],11895,6,11896.0,141.0,11895.0,53.0,1,1954.0,1412.0
[09:24:25-279108],11895,24,11896.0,141.0,11895.0,29.0,1,1954.0,1388.0
[09:24:25-280449],11895,5,11896.0,141.0,11895.0,24.0,1,1954.0,1383.0
[09:24:25-282067],11895,1,11896.0,141.0,11895.0,23.0,1,1954.0,1382.0
[09:24:25-283279],11895,1,11896.0,141.0,11895.0,22.0,1,1954.0,1381.0
[09:24:25-284670],11895,1,11896.0,141.0,11895.0,21.0,1,1954.0,1380.0
[09:24:25-286089],11895,1,11896.0,141.0,11895.0,20.0,1,1954.0,1379.0
[09:24:25-287642],11895,1,11896.0,141.0,11895.0,19.0,1,1954.0,1378.0
[09:24:25-289143],11895,1,11896.0,141.0,11895.0,18.0,1,1954.0,1377.0
[09:24:25-290778],11895,6,11896.0,141.0,11895.0,12.0,1,1954.0,1371.0
[09:24:25-291876],11895,1,11896.0,141.0,11895.0,11.0,1,1954.0,1370.0
[09:24:25-293440],11895,5,11896.0,141.0,11895.0,6.0,1,1954.0,1365.0
[09:24:25-294900],11895,1,11896.0,141.0,11895.0,5.0,1,1954.0,1364.0
[09:24:25-296371],11895,1,11896.0,141.0,11895.0,4.0,1,1954.0,1363.0
[09:24:25-297550],11895,4,,,,,1,,
[09:24:25-301293],11895,1,,,,,2,,
[09:24:27-081897],11895,11,11895.0,9.0,11894.0,111.0,1,1962.0,1341.0
[09:24:27-284764],11895,10,11896.0,142.0,11894.0,111.0,2,1952.0,1341.0
[09:24:27-291542],11895,4,11896.0,140.0,11895.0,12.0,1,1950.0,1353.0
[09:24:27-356567],11895,4,11896.0,140.0,11895.0,7.0,1,1950.0,1348.0
[09:24:27-634173],11895,2,11896.0,142.0,11895.0,16.0,1,1952.0,1357.0
[09:24:29-836990],11895,10,11896.0,140.0,11895.0,11.0,1,1952.0,1310.0
[09:24:30-837704],11895,8,11896.0,140.0,11895.0,15.0,1,1962.0,1314.0
[09:24:30-909783],11895,1,11896.0,140.0,11895.0,14.0,1,1962.0,1313.0
[09:24:31-678681],11895,14,11895.0,16.0,11894.0,69.0,1,1978.0,1299.0
[09:24:31-867815],11895,5,11895.0,11.0,11894.0,74.0,2,1975.0,1304.0
[09:24:31-869333],11895,9,11895.0,2.0,11894.0,74.0,2,1966.0,1304.0
[09:24:31-869655],11895,2,11896.0,142.0,11895.0,2.0,2,1964.0,1306.0
[09:24:32-176913],11895,1,11896.0,140.0,11895.0,4.0,1,1962.0,1316.0
[09:24:32-178062],11895,2,11896.0,140.0,11895.0,2.0,1,1962.0,1314.0
[09:24:32-179422],11895,2,11895.0,3.0,11894.0,82.0,1,1965.0,1312.0
[09:24:32-230316],11895,10,11895.0,7.0,11894.0,71.0,2,1971.0,1241.0
[09:24:34-737938],11895,16,11896.0,152.0,11895.0,34.0,2,1972.0,1275.0
[09:24:34-744029],11895,34,11896.0,150.0,11895.0,2.0,1,1970.0,1244.0
[09:24:34-745317],11895,2,11896.0,150.0,11894.0,72.0,1,1970.0,1242.0
[09:24:35-111209],11894,1,11895.0,12.0,11894.0,68.0,1,1986.0,1214.0
[09:24:35-132706],11895,5,11895.0,7.0,11894.0,68.0,2,1981.0,1214.0
[09:24:36-793353],11894,1,11895.0,35.0,11894.0,49.0,1,2009.0,1204.0
[09:24:37-084499],11894,1,11895.0,31.0,11894.0,48.0,1,2005.0,1212.0
[09:24:38-677022],11894,25,11895.0,11.0,11894.0,23.0,1,1985.0,1188.0
[09:24:39-873826],11894,25,11895.0,16.0,11893.0,10.0,1,1990.0,1124.0
[09:24:39-913498],11894,1,11895.0,18.0,11893.0,40.0,2,1992.0,1154.0
[09:24:41-395093],11894,3,11895.0,33.0,11894.0,10.0,1,2149.0,1130.0
[09:24:41-862617],11894,17,11894.0,3.0,11893.0,42.0,1,2150.0,1120.0
[09:24:41-864086],11894,3,11895.0,31.0,11893.0,42.0,2,2147.0,1120.0
[09:24:41-884195],11894,1,11895.0,32.0,11894.0,4.0,1,2148.0,1122.0
[09:24:47-532020],11894,4,11895.0,46.0,11894.0,6.0,1,2182.0,1126.0
[09:24:48-467941],11894,6,11894.0,4.0,11893.0,42.0,1,2189.0,1120.0
[09:24:52-749210],11893,8,11894.0,31.0,11892.0,27.0,1,2168.0,1080.0
[09:24:52-761927],11893,1,11893.0,2.0,11892.0,41.0,2,2163.0,1094.0
[09:24:52-763193],11893,1,11893.0,1.0,11892.0,41.0,2,2162.0,1094.0
[09:24:52-764186],11893,1,,,,,2,,
[09:24:52-779435],11893,3,11894.0,31.0,11893.0,1.0,1,2159.0,1095.0
[09:24:52-784564],11893,1,11893.0,4.0,11892.0,41.0,2,2163.0,1094.0
[09:24:52-785784],11893,1,11893.0,3.0,11892.0,41.0,2,2162.0,1094.0
[09:24:52-786977],11893,3,11894.0,31.0,11893.0,5.0,2,2159.0,1099.0
[09:24:56-885426],11893,9,11894.0,37.0,11893.0,16.0,1,2165.0,1112.0
[09:24:56-886100],11893,9,11894.0,37.0,11893.0,7.0,1,2165.0,1103.0
[09:24:57-736575],11893,3,11894.0,40.0,11893.0,4.0,1,2141.0,1100.0
[09:24:59-483957],11893,4,11893.0,5.0,11892.0,41.0,1,2156.0,1096.0
[09:25:00-268852],11892,1,11893.0,15.0,11892.0,32.0,1,2166.0,1087.0
[09:25:00-357701],11892,1,11893.0,16.0,11892.0,26.0,1,2167.0,1081.0
[09:25:00-880684],11893,10,11893.0,17.0,11892.0,23.0,2,2167.0,1078.0
[09:25:01-307662],11892,4,11893.0,14.0,11892.0,27.0,1,2164.0,1082.0
[09:25:01-346335],11892,1,11893.0,14.0,11892.0,20.0,1,2164.0,1075.0
[09:25:01-687558],11893,10,11893.0,7.0,11892.0,18.0,2,2157.0,1073.0
[09:25:02-641137],11892,2,11893.0,54.0,11892.0,16.0,1,2216.0,1071.0
[09:25:02-935689],11893,10,11893.0,50.0,11892.0,16.0,2,2215.0,1071.0
[09:25:03-642030],11892,2,11893.0,59.0,11892.0,14.0,1,2215.0,1074.0
[09:25:05-272540],11892,4,11893.0,59.0,11892.0,20.0,1,2220.0,1110.0
[09:25:13-663336],11892,10,11893.0,69.0,11892.0,15.0,1,2296.0,1105.0
[09:25:15-937178],11893,50,11893.0,19.0,11892.0,15.0,2,2246.0,1105.0
[09:25:15-944834],11893,3,11893.0,16.0,11892.0,31.0,2,2243.0,1121.0
[09:25:15-947650],11893,2,11893.0,14.0,11892.0,31.0,2,2241.0,1121.0
[09:25:15-948624],11893,1,11893.0,13.0,11892.0,31.0,2,2240.0,1121.0
[09:25:15-949943],11893,13,11894.0,178.0,11892.0,31.0,2,2227.0,1121.0
[09:25:15-959801],11893,2,11894.0,176.0,11893.0,2.0,1,2225.0,1130.0
[09:25:23-966838],11894,10,11894.0,80.0,11893.0,41.0,2,2118.0,1197.0
[09:25:29-919886],11893,9,11894.0,71.0,11893.0,15.0,1,2168.0,1167.0
[09:25:31-796988],11893,7,,,,,1,,
[09:25:31-944985],11893,6,11894.0,76.0,11893.0,14.0,2,2173.0,1157.0
